Player,FGA 2015,FGA 2016,FGA 2017,FGA 2018,FGA 2019,FGA 2020,FG% 2015,FG% 2016,FG% 2017,FG% 2018,FG% 2019,FG% 2020,3P 2015,3P 2016,3P 2017,3P 2018,3P 2019,3P 2020,3PA 2015,3PA 2016,3PA 2017,3PA 2018,3PA 2019,3PA 2020,3P% 2015,3P% 2016,3P% 2017,3P% 2018,3P% 2019,3P% 2020,FTM 2015,FTM 2016,FTM 2017,FTM 2018,FTM 2019,FTM 2020,FTA 2015,FTA 2016,FTA 2017,FTA 2018,FTA 2019,FTA 2020,FT% 2015,FT% 2016,FT% 2017,FT% 2018,FT% 2019,FT% 2020,ORB 2015,ORB 2016,ORB 2017,ORB 2018,ORB 2019,ORB 2020,DRB 2015,DRB 2016,DRB 2017,DRB 2018,DRB 2019,DRB 2020,TRB 2015,TRB 2016,TRB 2017,TRB 2018,TRB 2019,TRB 2020,AST 2015,AST 2016,AST 2017,AST 2018,AST 2019,AST 2020,STL 2015,STL 2016,STL 2017,STL 2018,STL 2019,STL 2020,BLK 2015,BLK 2016,BLK 2017,BLK 2018,BLK 2019,BLK 2020,TOV 2015,TOV 2016,TOV 2017,TOV 2018,TOV 2019,TOV 2020,PF 2015,PF 2016,PF 2017,PF 2018,PF 2019,PF 2020,PTS 2015,PTS 2016,PTS 2017,PTS 2018,PTS 2019,PTS 2020,+/- 2015,+/- 2016,+/- 2017,+/- 2018,+/- 2019,-2020,TS% 2015,TS% 2016,TS% 2017,TS% 2018,TS% 2019,TS% 2020,eFG% 2015,eFG% 2016,eFG% 2017,eFG% 2018,eFG% 2019,eFG% 2020,3PAr 2015,3PAr 2016,3PAr 2017,3PAr 2018,3PAr 2019,3PAr 2020,ORtg 2015,ORtg 2016,ORtg 2017,ORtg 2018,ORtg 2019,ORtg 2020,DRtg 2015,DRtg 2016,DRtg 2017,DRtg 2018,DRtg 2019,DRtg 2020,PG% 2015,PG% 2016,PG% 2017,PG% 2018,PG% 2019,PG% 2020,SG% 2015,SG% 2016,SG% 2017,SG% 2018,SG% 2019,SG% 2020,SF% 2015,SF% 2016,SF% 2017,SF% 2018,SF% 2019,SF% 2020,PF% 2015,PF% 2016,PF% 2017,PF% 2018,PF% 2019,PF% 2020,C% 2015,C% 2016,C% 2017,C% 2018,C% 2019,C% 2020,Sum Seasons
Jeff Ayres,1.862745098,1.352941176,,,,,0.634151515,0.680555556,,,,,0,0,,,,,0,0.058823529,,,,,,0,,,,,0.529411765,0.352941176,,,,,0.705882353,0.352941176,,,,,0.7254375,1,,,,,0.725490196,0.235294118,,,,,1.568627451,1.058823529,,,,,2.294117647,1.294117647,,,,,0.274509804,0.294117647,,,,,0.156862745,0,,,,,0.156862745,0.176470588,,,,,0.509803922,0.352941176,,,,,1.176470588,1.058823529,,,,,2.68627451,1.764705882,,,,,-1.058823529,-2.705882353,,,,,0.651,0.753,,,,,0.634151515,0.680555556,,,,,0,0.027777778,,,,,91.58823529,110.2941176,,,,,103.5294118,103.4705882,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,2
Jeff Green,12.3974359,10.3,8.086956522,7.923076923,8.922077922,7.166666667,0.429602564,0.4083625,0.393521739,0.468064103,0.459623377,0.446,1.243589744,0.8375,0.768115942,0.679487179,1.441558442,1.291666667,3.743589744,2.6625,2.797101449,2.179487179,4.155844156,3.8125,0.300423077,0.283567568,0.257558824,0.269358209,0.303472973,0.313833333,3.064102564,2.05,2.101449275,2.602564103,2.376623377,1.520833333,3.679487179,2.75,2.434782609,3,2.675324675,1.895833333,0.856151515,0.706333333,0.87332,0.868454545,0.879390625,0.8,0.820512821,0.925,0.565217391,0.769230769,0.74025974,0.5,3.384615385,3.225,2.536231884,2.384615385,3.272727273,2.270833333,4.205128205,4.15,3.101449275,3.153846154,4.012987013,2.770833333,1.717948718,1.725,1.173913043,1.269230769,1.779220779,1.041666667,0.679487179,0.725,0.536231884,0.525641026,0.558441558,0.541666667,0.435897436,0.5,0.188405797,0.435897436,0.506493506,0.395833333,1.384615385,1.1625,1.086956522,0.961538462,1.311688312,0.875,1.884615385,2.05,1.492753623,1.91025641,2.077922078,1.854166667,14.97435897,11.7375,9.246376812,10.84615385,12.28571429,9.4375,-1.743589744,-0.5125,-4.289855072,1.371794872,-1.220779221,-1.770833333,0.531230769,0.4836875,0.508217391,0.572679487,0.59125974,0.570541667,0.478346154,0.44565,0.445942029,0.508051282,0.534922078,0.535020833,0.295615385,0.2554875,0.366869565,0.264371795,0.456194805,0.541104167,105.9102564,97.1625,96.75362319,112.3205128,112.8441558,107.4583333,106.1666667,108.4125,112.5217391,114.2948718,117.1428571,109.6875,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,6
Jeff Teague,12.15068493,12.50632911,11.08536585,11.34285714,9.904761905,8.288135593,0.452931507,0.432455696,0.445573171,0.444228571,0.416380952,0.418881356,0.97260274,1.392405063,1.097560976,1.2,0.833333333,0.728813559,2.835616438,3.46835443,3.073170732,3.257142857,2.5,1.983050847,0.358514706,0.414012987,0.383063291,0.373449275,0.361,0.39325,3.767123288,3.303797468,4.390243902,2.885714286,2.928571429,2.915254237,4.369863014,3.949367089,5.06097561,3.414285714,3.642857143,3.338983051,0.883101695,0.835710145,0.847878378,0.789346154,0.78975,0.87816,0.410958904,0.417721519,0.402439024,0.342857143,0.380952381,0.457627119,2.109589041,2.291139241,3.62195122,2.642857143,2.142857143,1.949152542,2.520547945,2.708860759,4.024390244,2.985714286,2.523809524,2.406779661,7.02739726,5.949367089,7.792682927,7.028571429,8.166666667,5.220338983,1.712328767,1.227848101,1.219512195,1.457142857,1.023809524,0.745762712,0.424657534,0.303797468,0.390243902,0.328571429,0.428571429,0.322033898,2.808219178,2.759493671,2.634146341,2.528571429,2.30952381,1.966101695,1.904109589,2.113924051,2.012195122,2.442857143,2.142857143,1.796610169,15.91780822,15.6835443,15.29268293,14.2,12.14285714,10.86440678,5.246575342,0.911392405,0.609756098,1.971428571,0,-2.881355932,0.553917808,0.545911392,0.568792683,0.543371429,0.510761905,0.539881356,0.493452055,0.488962025,0.495939024,0.497314286,0.458571429,0.459271186,0.242027397,0.283265823,0.276670732,0.298828571,0.255785714,0.231779661,110,104.4556962,114.7804878,110.3142857,111.3095238,111.1355932,104.739726,104.4683544,110.6341463,113.4142857,115.3095238,117.6949153,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Jeff Withey,1.72972973,3.176470588,2.019607843,1.777777778,,,0.448083333,0.548659091,0.534230769,0.314777778,,,0,0,0,0.222222222,,,0,0.039215686,0.019607843,1.111111111,,,,0,0,0.125,,,0.918918919,0.843137255,0.705882353,0.111111111,,,1.351351351,1.156862745,0.941176471,0.222222222,,,0.655882353,0.764105263,0.75835,0.5,,,0.621621622,1.098039216,1.019607843,0.111111111,,,1.108108108,2.294117647,1.352941176,1,,,1.72972973,3.392156863,2.37254902,1.111111111,,,0.297297297,0.392156863,0.137254902,0,,,0.108108108,0.411764706,0.31372549,0,,,0.486486486,1.039215686,0.62745098,0.333333333,,,0.324324324,0.549019608,0.274509804,0.222222222,,,0.702702703,1.470588235,1.019607843,0.333333333,,,2.648648649,4.254901961,2.862745098,1.666666667,,,-1.135135135,1.117647059,-0.411764706,2.333333333,,,0.5525,0.586318182,0.593162791,0.354888889,,,0.448083333,0.548659091,0.534230769,0.361111111,,,0,0.030295455,0.012820513,0.685222222,,,88.43243243,101.2941176,107.1176471,62,,,106.7837838,102.9607843,95.25490196,108.1111111,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,4
Jeffery Taylor,3.931034483,,,,,,0.364962963,,,,,,0.379310345,,,,,,1.24137931,,,,,,0.245117647,,,,,,0.896551724,,,,,,1.413793103,,,,,,0.646666667,,,,,,0.482758621,,,,,,1.344827586,,,,,,1.827586207,,,,,,0.75862069,,,,,,0.413793103,,,,,,0.034482759,,,,,,0.655172414,,,,,,1.24137931,,,,,,4.379310345,,,,,,-4.379310345,,,,,,0.439642857,,,,,,0.402296296,,,,,,0.309148148,,,,,,82,,,,,,106.8965517,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Jemerrio Jones,,,,,5.5,,,,,,0.3285,,,,,,0.333333333,,,,,,1.666666667,,,,,,0.1666,,,,,,0.166666667,,,,,,0.333333333,,,,,,0.5,,,,,,2.666666667,,,,,,5.5,,,,,,8.166666667,,,,,,2.166666667,,,,,,1.166666667,,,,,,0.833333333,,,,,,0.833333333,,,,,,1.666666667,,,,,,4.5,,,,,,4.666666667,,,,,,0.355666667,,,,,,0.3515,,,,,,0.447166667,,,,,,90.33333333,,,,,,105,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jerami Grant,5.415384615,7.779220779,4.1,5.62962963,10.2875,8.875,0.3288125,0.426051948,0.511891892,0.512061728,0.4934875,0.456875,0.753846154,0.454545455,0.5375,0.395061728,1.4375,1.375,2.4,1.896103896,1.45,1.358024691,3.6625,3.541666667,0.2825,0.217550725,0.392535714,0.263878788,0.390974026,0.355102941,1.753846154,2.753246753,1.125,2,1.9625,2.041666667,2.969230769,4.181818182,1.8375,2.962962963,2.7625,2.722222222,0.573372549,0.673086957,0.62755102,0.650982759,0.723076923,0.75709434,0.753846154,1.285714286,0.475,1.061728395,1.2,0.805555556,2.292307692,3.402597403,2.0875,2.87654321,4.0125,2.708333333,3.046153846,4.688311688,2.5625,3.938271605,5.2125,3.513888889,1.215384615,1.753246753,0.575,0.703703704,0.9875,1.236111111,0.615384615,0.701298701,0.4125,0.382716049,0.7625,0.694444444,1.046153846,1.649350649,0.9875,0.950617284,1.25,0.791666667,1.307692308,1.428571429,0.55,0.666666667,0.8375,0.902777778,2.215384615,2.792207792,1.8625,1.913580247,2.675,2.152777778,6.323076923,9.727272727,5.4625,8.419753086,13.625,11.86111111,-2.738461538,-6.38961039,-2.3125,0.209876543,3.75,-1.180555556,0.4560625,0.513831169,0.603688312,0.587074074,0.59145,0.564680556,0.393421875,0.455350649,0.588202703,0.547567901,0.5635625,0.531486111,0.42359375,0.24938961,0.355716216,0.270925926,0.36085,0.406347222,87.69230769,100.9220779,112.9375,119.6049383,119.0375,111.4444444,105.0769231,109.2727273,108.7,108.7283951,108.7375,113.125,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,6
Jerel McNeal,1.833333333,,,,,,0.166666667,,,,,,0.166666667,,,,,,0.333333333,,,,,,0.5,,,,,,0.333333333,,,,,,0.333333333,,,,,,1,,,,,,0,,,,,,0.5,,,,,,0.5,,,,,,0.333333333,,,,,,0.5,,,,,,0.166666667,,,,,,0.833333333,,,,,,0.833333333,,,,,,1.5,,,,,,-0.5,,,,,,0.202833333,,,,,,0.1875,,,,,,0.125,,,,,,41,,,,,,110.1666667,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Jeremiah Martin,,,,,,5.888888889,,,,,,0.300888889,,,,,,0.555555556,,,,,,2,,,,,,0.24,,,,,,1.222222222,,,,,,1.555555556,,,,,,0.791666667,,,,,,0.111111111,,,,,,1,,,,,,1.111111111,,,,,,2,,,,,,0.777777778,,,,,,0.222222222,,,,,,0.444444444,,,,,,0.777777778,,,,,,7.111111111,,,,,,-1.888888889,,,,,,0.342,,,,,,0.326444444,,,,,,0.291666667,,,,,,83.11111111,,,,,,108.3333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Jeremy Evans,1.526315789,1.6,,1,,,0.512291667,0.535105263,,1,,,0.052631579,0.133333333,,0,,,0.131578947,0.533333333,,0,,,0.4,0.333333333,,,,,0.631578947,0.5,,0,,,0.763157895,0.7,,0,,,0.763916667,0.676,,,,,0.684210526,0.366666667,,1,,,1.184210526,1.433333333,,0,,,1.868421053,1.8,,1,,,0.342105263,0.066666667,,0,,,0.289473684,0.2,,0,,,0.315789474,0.3,,0,,,0.131578947,0.233333333,,1,,,0.763157895,0.633333333,,1,,,2.368421053,2.366666667,,2,,,0.894736842,-1.4,,-4,,,0.62062963,0.6663,,1,,,0.527916667,0.603105263,,1,,,0.060166667,0.463,,0,,,110.6052632,87.96666667,,92,,,100.9736842,106.9333333,,123,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3
Jeremy Lamb,5.319148936,7.727272727,7.919354839,10.4,12.39240506,10.41304348,0.418813953,0.432984615,0.447645161,0.4631375,0.445405063,0.429217391,0.808510638,0.848484848,0.661290323,1.175,1.455696203,1.152173913,2.361702128,2.742424242,2.35483871,3.175,4.17721519,3.434782609,0.3342,0.294733333,0.242245614,0.363417722,0.337833333,0.322347826,1.042553191,0.96969697,1.774193548,2.2375,2.924050633,2,1.170212766,1.333333333,2.080645161,2.6,3.291139241,2.391304348,0.863705882,0.694810811,0.839,0.843145161,0.907411765,0.80216129,0.170212766,0.666666667,0.483870968,0.6125,0.82278481,0.52173913,2.106382979,3.151515152,3.774193548,3.4375,4.670886076,3.826086957,2.276595745,3.818181818,4.258064516,4.05,5.493670886,4.347826087,0.936170213,1.166666667,1.209677419,2.325,2.17721519,2.086956522,0.446808511,0.636363636,0.435483871,0.7625,1.113924051,1.195652174,0.127659574,0.454545455,0.370967742,0.4,0.405063291,0.47826087,0.574468085,0.757575758,0.64516129,1.1625,1.012658228,1.086956522,1.106382979,1.590909091,1.580645161,1.725,1.772151899,2.260869565,6.276595745,8.787878788,9.725806452,12.9125,15.29113924,12.54347826,-1.531914894,2.287878788,-0.64516129,1,0.620253165,0.02173913,0.556162791,0.5126,0.532806452,0.56675,0.561240506,0.523543478,0.518372093,0.488969231,0.486790323,0.522125,0.507607595,0.4815,0.521488372,0.360584615,0.292322581,0.30985,0.35378481,0.33076087,100.8297872,98.5,106,113.6875,114.7468354,103.2173913,106.5106383,103.1666667,109.1612903,109.575,111.556962,109.4782609,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Jeremy Lin,8.837837838,9.333333333,11.11111111,12,7.310810811,,0.395581081,0.398653846,0.455194444,0.417,0.426959459,,0.878378378,0.974358974,1.611111111,1,0.743243243,,2.378378378,2.897435897,4.333333333,2,2.527027027,,0.357492537,0.36044,0.385888889,0.5,0.2956,,2.878378378,3.051282051,3.194444444,7,2.378378378,,3.621621622,3.743589744,3.916666667,7,2.837837838,,0.8049,0.807904762,0.811866667,1,0.84512963,,0.351351351,0.538461538,0.305555556,0,0.297297297,,2.297297297,2.705128205,3.444444444,0,2.121621622,,2.648648649,3.243589744,3.75,0,2.418918919,,4.581081081,3.012820513,5.111111111,4,3.121621622,,1.108108108,0.743589744,1.166666667,0,0.635135135,,0.432432432,0.538461538,0.388888889,0,0.175675676,,2.243243243,1.923076923,2.388888889,3,1.675675676,,2.554054054,2.115384615,2.194444444,3,1.945945946,,11.24324324,11.71794872,14.52777778,18,9.554054054,,-3.418918919,1.102564103,-2.333333333,-6,-2.5,,0.518716216,0.516666667,0.577833333,0.597,0.545743243,,0.442378378,0.452961538,0.529694444,0.458,0.476837838,,0.264378378,0.325115385,0.38625,0.167,0.330810811,,99.59459459,99.07692308,109.5,114,104.7702703,,110.8783784,105.8461538,108.9444444,130,114.8378378,,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Jeremy Pargo,,,,,,7.333333333,,,,,,0.481666667,,,,,,1,,,,,,2.333333333,,,,,,0.2,,,,,,0,,,,,,0.333333333,,,,,,0,,,,,,0.333333333,,,,,,0.666666667,,,,,,1,,,,,,2.666666667,,,,,,0.333333333,,,,,,0,,,,,,1.333333333,,,,,,2.666666667,,,,,,8.333333333,,,,,,0,,,,,,0.516,,,,,,0.527333333,,,,,,0.274,,,,,,96.33333333,,,,,,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Jerian Grant,,5.144736842,4.777777778,6.797297297,3.666666667,4.5,,0.365014085,0.399116667,0.41927027,0.424526316,0.390333333,,0.289473684,0.777777778,0.824324324,0.666666667,0.333333333,,1.315789474,2.126984127,2.527027027,1.833333333,1.333333333,,0.212078431,0.365673469,0.327272727,0.383645833,0.375,,1.263157895,1.031746032,1.891891892,0.433333333,0.833333333,,1.618421053,1.158730159,2.540540541,0.666666667,1.166666667,,0.826361111,0.92536,0.715509091,0.6625,0.666666667,,0.302631579,0.26984127,0.418918919,0.316666667,0.333333333,,1.578947368,1.492063492,1.905405405,1.316666667,0.666666667,,1.881578947,1.761904762,2.324324324,1.633333333,1,,2.328947368,1.920634921,4.621621622,2.6,1.5,,0.657894737,0.746031746,0.851351351,0.733333333,0.166666667,,0.131578947,0.126984127,0.108108108,0.1,0.166666667,,1.144736842,0.698412698,1.202702703,0.85,0.5,,1.276315789,1.476190476,1.783783784,1.3,1.833333333,,5.605263158,5.873015873,8.364864865,4.166666667,4.5,,-2.131578947,0.825396825,-3.364864865,-2.466666667,-0.5,,0.446253521,0.518852459,0.525567568,0.537413793,0.482333333,,0.39,0.471316667,0.480283784,0.518947368,0.448666667,,0.241323944,0.447816667,0.372094595,0.505087719,0.288833333,,82.46052632,108.1428571,109.527027,105.2166667,101.3333333,,109.1578947,108.2539683,112.8378378,109.7833333,119,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Jerome Jordan,2.136363636,,,,,,0.541558824,,,,,,0,,,,,,0,,,,,,,,,,,,0.863636364,,,,,,1,,,,,,0.859277778,,,,,,1.181818182,,,,,,1.204545455,,,,,,2.386363636,,,,,,0.295454545,,,,,,0.181818182,,,,,,0.340909091,,,,,,0.5,,,,,,1.318181818,,,,,,3.136363636,,,,,,-1.727272727,,,,,,0.643513514,,,,,,0.541558824,,,,,,0,,,,,,109.6136364,,,,,,109.6818182,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Jerome Robinson,,,,,3.333333333,4.920634921,,,,,0.4393,0.348259259,,,,,0.545454545,0.777777778,,,,,1.727272727,2.428571429,,,,,0.30004,0.305352941,,,,,0.181818182,0.634920635,,,,,0.272727273,0.904761905,,,,,0.583333333,0.6871,,,,,0.090909091,0.206349206,,,,,1.151515152,1.841269841,,,,,1.242424242,2.047619048,,,,,0.575757576,1.380952381,,,,,0.333333333,0.444444444,,,,,0.090909091,0.26984127,,,,,0.393939394,0.777777778,,,,,1.393939394,1.777777778,,,,,3.393939394,5.063492063,,,,,-0.696969697,-0.53968254,,,,,0.527366667,0.454163636,,,,,0.526266667,0.432037037,,,,,0.522666667,0.535537037,,,,,102.2121212,81.38095238,,,,,114.0909091,111.5873016,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Jerrelle Benimon,0,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,0.5,,,,,,1,,,,,,1.5,,,,,,0,,,,,,0,,,,,,0,,,,,,0.5,,,,,,0,,,,,,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,27.5,,,,,,95.5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
Jerryd Bayless,6.701298701,8.403846154,10.66666667,6.717948718,6.764705882,,0.401539474,0.402634615,0.314333333,0.411564103,0.313451613,,0.480519481,1.942307692,0.666666667,1.384615385,0.852941176,,1.558441558,4.442307692,1.666666667,3.743589744,2.882352941,,0.29659322,0.415235294,0.5,0.340333333,0.241862069,,1.571428571,1.346153846,3,0.897435897,0.470588235,,1.779220779,1.730769231,3.333333333,1.128205128,0.823529412,,0.870465116,0.731482759,0.944333333,0.802125,0.6283,,0.285714286,0.403846154,1,0.384615385,0.323529412,,2.454545455,2.307692308,3,1.666666667,1.5,,2.74025974,2.711538462,4,2.051282051,1.823529412,,3.025974026,3.134615385,4.333333333,1.384615385,3.5,,0.766233766,0.903846154,0,0.58974359,0.529411765,,0.155844156,0.211538462,0,0.153846154,0.058823529,,1.727272727,1.403846154,3,1.179487179,0.941176471,,2.116883117,2.134615385,1.333333333,2.333333333,1.647058824,,7.766233766,10.40384615,11,7.871794872,6.147058824,,-0.168831169,-3.538461538,-7,-1.794871795,-4.735294118,,0.504831169,0.537980769,0.423333333,0.525384615,0.362774194,,0.434631579,0.510538462,0.342,0.503435897,0.361064516,,0.260578947,0.525461538,0.173,0.54025641,0.424419355,,95.8961039,105.6730769,86.66666667,99.61538462,89.20588235,,105.4415584,113.8076923,107.3333333,110,118.7352941,,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Jevon Carter,,,,,4.743589744,4.189655172,,,,,0.230351351,0.40687037,,,,,0.871794872,1.068965517,,,,,2.615384615,2.517241379,,,,,0.2254,0.427531915,,,,,0.666666667,0.396551724,,,,,0.820512821,0.465517241,,,,,0.766666667,0.816666667,,,,,0.358974359,0.517241379,,,,,1.333333333,1.517241379,,,,,1.692307692,2.034482759,,,,,1.769230769,1.448275862,,,,,0.666666667,0.810344828,,,,,0.282051282,0.293103448,,,,,0.846153846,0.551724138,,,,,1.41025641,1.482758621,,,,,4.41025641,4.948275862,,,,,-2.230769231,-0.206896552,,,,,0.327026316,0.544851852,,,,,0.290324324,0.527277778,,,,,0.493108108,0.573925926,,,,,71.61538462,107.8103448,,,,,113.7179487,111.4655172,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jimmer Fredette,3.32,0.833333333,,,4.833333333,,0.319390244,0.444333333,,,0.203666667,,0.18,0.166666667,,,0,,0.96,0.333333333,,,2.166666667,,0.14137037,0.5,,,0,,0.86,0.666666667,,,1,,0.9,0.833333333,,,1,,0.938578947,0.8,,,1,,0.16,0,,,0.166666667,,0.64,0,,,1,,0.8,0,,,1.166666667,,1.16,0.166666667,,,1.333333333,,0.3,0.166666667,,,0.5,,0.04,0,,,0,,0.66,0.333333333,,,0.833333333,,0.86,0.333333333,,,0.833333333,,3.56,1.5,,,3.666666667,,0.84,-4.166666667,,,-6.333333333,,0.409785714,0.6855,,,0.247166667,,0.337292683,0.611,,,0.203666667,,0.254585366,0.444333333,,,0.5885,,76.62,57.33333333,,,74.66666667,,113.66,123,,,123.8333333,,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Jimmy Butler,14.03076923,15.44776119,16.47368421,15.61016949,13.90769231,13.06896552,0.459661538,0.451462687,0.458526316,0.477067797,0.4624,0.461431034,1.123076923,0.955223881,1.197368421,1.186440678,1.030769231,0.5,2.969230769,3.059701493,3.263157895,3.389830508,2.969230769,2.051724138,0.338746032,0.298269841,0.35509589,0.360607143,0.295316667,0.224227273,5.938461538,5.895522388,7.697368421,6.152542373,4.8,7.551724138,7.123076923,7.089552239,8.894736842,7.203389831,5.615384615,9.051724138,0.841276923,0.821969697,0.862438356,0.854666667,0.870655172,0.82277193,1.753846154,1.179104478,1.697368421,1.338983051,1.861538462,1.827586207,4.076923077,4.164179104,4.486842105,3.983050847,3.4,4.827586207,5.830769231,5.343283582,6.184210526,5.322033898,5.261538462,6.655172414,3.261538462,4.791044776,5.486842105,4.881355932,4.046153846,6.034482759,1.753846154,1.641791045,1.881578947,1.966101695,1.892307692,1.775862069,0.553846154,0.641791045,0.421052632,0.406779661,0.6,0.551724138,1.430769231,1.970149254,2.092105263,1.830508475,1.461538462,2.189655172,1.661538462,1.850746269,1.473684211,1.322033898,1.707692308,1.396551724,20.01538462,20.88059701,23.89473684,22.15254237,18.69230769,19.94827586,3.676923077,-0.179104478,2.697368421,6.288135593,2.461538462,4.431034483,0.578723077,0.555895522,0.584842105,0.587440678,0.563569231,0.589706897,0.501369231,0.481746269,0.494118421,0.514067797,0.496815385,0.480431034,0.219184615,0.203223881,0.196842105,0.208491525,0.207292308,0.148034483,121.7230769,115.5223881,122.7236842,121.5762712,120.2,123.3448276,105,105.9402985,106.4210526,109.3898305,110.8461538,107.7586207,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,6
Joakim Noah,6.373134328,4.586206897,4.391304348,1.428571429,5.071428571,1.6,0.457044776,0.348035714,0.445195652,0.527833333,0.489731707,0.2855,0,0,0,0,0,0,0.029850746,0.034482759,0.02173913,0,0.023809524,0,0,0,0,,0,,1.567164179,0.75862069,0.739130435,0.285714286,1.857142857,1.2,2.597014925,1.551724138,1.695652174,0.571428571,2.595238095,1.6,0.581326531,0.444444444,0.476384615,0.5,0.694827586,0.666666667,3.268656716,3,3.52173913,0.857142857,1.380952381,1,6.373134328,5.793103448,5.239130435,1.142857143,4.285714286,2.2,9.641791045,8.793103448,8.760869565,2,5.666666667,3.2,4.656716418,3.793103448,2.239130435,0.571428571,2.119047619,1.4,0.71641791,0.620689655,0.652173913,0.285714286,0.476190476,0.2,1.104477612,1,0.804347826,0.285714286,0.738095238,0.2,1.835820896,1.793103448,1.260869565,0.571428571,1.19047619,1.2,3.029850746,2.655172414,2.760869565,0.714285714,2.285714286,1.8,7.23880597,4.275862069,5.043478261,1.714285714,7.095238095,2.8,1.194029851,-1.103448276,-3.108695652,-0.142857143,0.095238095,-3.8,0.486716418,0.342344828,0.434391304,0.536571429,0.542121951,0.621333333,0.457044776,0.348035714,0.445195652,0.527833333,0.489731707,0.2855,0.006835821,0.005107143,0.001978261,0,0.003487805,0,109.7014925,94.62068966,108.7826087,96.42857143,108.6428571,122.8,103.5223881,97.65517241,108.9565217,107.2857143,104.5238095,104.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,6
